(21.0,-401.0,148.0)
(27.0,-14.0,1.0)
(25.0,-18.0,-8.0)
(25.0,-16.0,-5.0)
(28.0,-16.0,-5.0)
(19.0,-20.0,-6.0)
(19.0,-20.0,-6.0)
(20.0,-21.0,-4.0)
(20.0,-18.0,-3.0)
(23.0,-18.0,-3.0)
(23.0,-22.0,-3.0)
(23.0,-22.0,-4.0)
(36.0,-23.0,-4.0)
(30.0,-19.0,-1.0)
(30.0,-19.0,-1.0)
(25.0,-20.0,-3.0)
(25.0,-20.0,-8.0)
(22.0,-20.0,-8.0)
(9.0,-20992.0,-7168.0)
(22.0,-23.0,0.0)
(18.0,-18.0,-2.0)
(21.0,-404.0,147.0)
(21.0,-404.0,147.0)
(21.0,-404.0,147.0)
(21.0,-404.0,147.0)
(21.0,-404.0,147.0)
(21.0,-404.0,147.0)
(21.0,-404.0,147.0)
(22.0,-403.0,146.0)
(22.0,-403.0,146.0)
(22.0,-403.0,146.0)
(22.0,-403.0,146.0)
(22.0,-403.0,146.0)
(22.0,-403.0,146.0)
(22.0,-403.0,146.0)
(22.0,-403.0,146.0)
(22.0,-403.0,146.0)
(22.0,-403.0,146.0)
(22.0,-403.0,146.0)
(22.0,-403.0,146.0)
(20.0,-404.0,150.0)
(20.0,-404.0,150.0)
(20.0,-404.0,150.0)
(20.0,-404.0,150.0)
(20.0,-404.0,150.0)
(20.0,-404.0,150.0)
(20.0,-404.0,150.0)
(21.0,-403.0,146.0)
(21.0,-403.0,146.0)
(21.0,-403.0,146.0)
(21.0,-403.0,146.0)
(21.0,-403.0,146.0)
(21.0,-403.0,146.0)
(21.0,-404.0,145.0)
(21.0,-404.0,145.0)
(21.0,-404.0,145.0)
(21.0,-404.0,145.0)
(21.0,-404.0,145.0)
(21.0,-404.0,145.0)
(22.0,-402.0,145.0)
(22.0,-402.0,145.0)
(22.0,-402.0,145.0)
(22.0,-402.0,145.0)
(22.0,-402.0,145.0)
(22.0,-402.0,145.0)
(22.0,-403.0,145.0)
(22.0,-403.0,145.0)
(22.0,-403.0,145.0)
(22.0,-403.0,145.0)
(22.0,-403.0,145.0)
(22.0,-403.0,145.0)
(24.0,-403.0,146.0)
(24.0,-403.0,146.0)
(24.0,-403.0,146.0)
(24.0,-403.0,146.0)
(24.0,-403.0,146.0)
(24.0,-403.0,146.0)
(21.0,-402.0,145.0)
(21.0,-402.0,145.0)
(21.0,-402.0,145.0)
(21.0,-402.0,145.0)
(21.0,-402.0,145.0)
(21.0,-402.0,145.0)
(22.0,-403.0,145.0)
(22.0,-403.0,145.0)
(22.0,-403.0,145.0)
(22.0,-403.0,145.0)
(22.0,-403.0,145.0)
(18.0,-404.0,147.0)
(18.0,-404.0,147.0)
(18.0,-404.0,147.0)
(18.0,-404.0,147.0)
(18.0,-404.0,147.0)
(18.0,-404.0,147.0)
(21.0,-403.0,144.0)
(21.0,-403.0,144.0)
(21.0,-403.0,144.0)
(21.0,-403.0,144.0)
(21.0,-400.0,144.0)
(21.0,-400.0,144.0)
(21.0,-400.0,144.0)
(21.0,-400.0,144.0)
(21.0,-400.0,144.0)
(21.0,-403.0,145.0)
(21.0,-403.0,145.0)
(21.0,-403.0,145.0)
(21.0,-403.0,145.0)
